id;time;created_at;from_user_name;tekst;filter_level;possibly_sensitive;truncated;retweet_count;favorite_count;lang;to_user_name;in_reply_to_status_id;quoted_status_id;source;location;lat;lng;from_user_id;from_user_realname;from_user_verified;from_user_description;from_user_url;from_user_profile_image_url;from_user_utcoffset;from_user_timezone;from_user_lang;from_user_tweetcount;from_user_followercount;from_user_friendcount;from_user_favourites_count;from_user_listed;from_user_created_at;hashtags;neg;neu;pos;compound;Label
847.076.758.780.330.000,00;1.490.793.811;29-3-2017, 13:23:31;Manishkumarsah1;Good luck old friend  #Brexit Article 50 https://t.co/df2blysAS7;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";New Delhi (India);;;294.469.034;Manish kumar sah;0;Who cares if school doesn't teach us how to raise a family or get a job like at least I can find the area of a triangle.;;http://pbs.twimg.com/profile_images/492278562775252992/pmPPOrdx_normal.jpeg;;;en;3.587;692;4.865;153;10;7-5-2011, 06:23:15;Brexit;0;0,355;0,645;0,8442;remorcefull language
847.077.833.071.645.000,00;1.490.794.068;29-3-2017, 13:27:48;thenewdarling;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Glasgow;;;1.732.363.746;luke;0;hashtag fake gamer boy | (he/him) cis bi | Switch FC: 4359-9520-3026;http://twitch.tv/thenewdarling;http://pbs.twimg.com/profile_images/846658151785119744/yCE7s8JZ_normal.jpg;3.600;London;en;130.697;578;199;38.343;52;5-9-2013, 16:18:34;brexit;0;0,355;0,645;0,8442;remorcefull language
847.078.329.756.869.000,00;1.490.794.186;29-3-2017, 13:29:46;Tasha_Jamie;No words #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Leeds, England;;;92.524.702;Tasha Wall;0;I see the world in different colours to someone like you. Passionate about international development and love travelling. #therevloutionwillnotbetelevised;;http://pbs.twimg.com/profile_images/491675900757688320/NDPjfP_V_normal.jpeg;3.600;London;en;863;221;519;485;6;25-11-2009, 13:47:26;brexit;0,524;0,476;0;-0,296;remorcefull language
847.078.389.441.839.000,00;1.490.794.200;29-3-2017, 13:30:00;mikeymike2711;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;1;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Hitchin;;;25.047.819;mikeymike2711;0;Gooner ,since 1980 ,supporter, since 1986. BSM member. Ps: I RT a lot.;;http://pbs.twimg.com/profile_images/845268401639559168/LTWITgrC_normal.jpg;3.600;London;en;54.252;1.137;1.986;266;34;18-3-2009, 09:01:39;brexit;0;0,355;0,645;0,8442;remorcefull language
847.078.389.441.839.000,00;1.490.794.200;29-3-2017, 13:30:00;mikeymike2711;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;1;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Hitchin;;;25.047.819;mikeymike2711;0;Gooner ,since 1980 ,supporter, since 1986. BSM member. Ps: I RT a lot.;;http://pbs.twimg.com/profile_images/845268401639559168/LTWITgrC_normal.jpg;3.600;London;en;54.252;1.137;1.986;266;34;18-3-2009, 09:01:39;brexit;0;0,355;0,645;0,8442;remorcefull language
847.078.914.790.875.000,00;1.490.794.325;29-3-2017, 13:32:05;LittleNichols;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Sacramento, CA;;;54.022.145;🎀alicia🎀;0;🌷spring has sprung🌷;http://littlenichols.tumblr.com/;http://pbs.twimg.com/profile_images/842501521048657920/ooigwkZR_normal.jpg;-25.200;Pacific Time (US & Canada);en;3.672;123;533;5.376;1;5-7-2009, 22:07:42;brexit;0;0,355;0,645;0,8442;remorcefull language
847.078.914.790.875.000,00;1.490.794.325;29-3-2017, 13:32:05;LittleNichols;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Sacramento, CA;;;54.022.145;🎀alicia🎀;0;🌷spring has sprung🌷;http://littlenichols.tumblr.com/;http://pbs.twimg.com/profile_images/842501521048657920/ooigwkZR_normal.jpg;-25.200;Pacific Time (US & Canada);en;3.672;123;533;5.376;1;5-7-2009, 22:07:42;brexit;0;0,355;0,645;0,8442;remorcefull language
847.079.044.675.985.000,00;1.490.794.356;29-3-2017, 13:32:36;Rev_SLove;Please pray today...! #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Glasgow, Scotland;;;834.066.369.347.994.000,00;Stuart Love;0;Minister of Clincarthill Parish Church;http://www.clincarthill.org.uk;http://pbs.twimg.com/profile_images/841429057967398912/fzteCjGG_normal.jpg;-25.200;Pacific Time (US & Canada);en;2;0;5;0;0;21-2-2017, 15:44:53;Brexit;0;0,29;0,71;0,5983;remorcefull language
847.079.044.675.985.000,00;1.490.794.356;29-3-2017, 13:32:36;Rev_SLove;Please pray today...! #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Glasgow, Scotland;;;834.066.369.347.994.000,00;Stuart Love;0;Minister of Clincarthill Parish Church;http://www.clincarthill.org.uk;http://pbs.twimg.com/profile_images/841429057967398912/fzteCjGG_normal.jpg;-25.200;Pacific Time (US & Canada);en;2;0;5;0;0;21-2-2017, 15:44:53;Brexit;0;0,29;0,71;0,5983;remorcefull language
847.079.067.308.474.000,00;1.490.794.362;29-3-2017, 13:32:42;donnchup;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Na Forbacha;;;4.876.332.424,00;Páid Ó Donnchú;0;Manchainach Magach;;http://pbs.twimg.com/profile_images/830014809030742017/KHAOwnaz_normal.jpg;;;en;214;335;468;1.287;11;4-2-2016, 12:54:28;brexit;0;0,355;0,645;0,8442;remorcefull language
847.079.067.308.474.000,00;1.490.794.362;29-3-2017, 13:32:42;donnchup;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Na Forbacha;;;4.876.332.424,00;Páid Ó Donnchú;0;Manchainach Magach;;http://pbs.twimg.com/profile_images/830014809030742017/KHAOwnaz_normal.jpg;;;en;214;335;468;1.287;11;4-2-2016, 12:54:28;brexit;0;0,355;0,645;0,8442;remorcefull language
847.080.057.256.493.000,00;1.490.794.598;29-3-2017, 13:36:38;LiliSisombat;RT @CharlesOudom: #Brexit Good bye Good luck Good friends still https://t.co/kjjItlJd9e;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Phnom Penh, Cambodia;;;1.283.353.879;Lili Sisombat;0;Executive slave of three young artists. Have also daytime job promoting private sector development and women entrepreneurs.;;http://pbs.twimg.com/profile_images/459401865545785345/jlD62EUG_normal.jpeg;-10.800;Atlantic Time (Canada);en;851;192;376;1.399;11;20-3-2013, 14:01:24;Brexit;0;0,288;0,712;0,93;remorcefull language
847.080.057.256.493.000,00;1.490.794.598;29-3-2017, 13:36:38;LiliSisombat;RT @CharlesOudom: #Brexit Good bye Good luck Good friends still https://t.co/kjjItlJd9e;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Phnom Penh, Cambodia;;;1.283.353.879;Lili Sisombat;0;Executive slave of three young artists. Have also daytime job promoting private sector development and women entrepreneurs.;;http://pbs.twimg.com/profile_images/459401865545785345/jlD62EUG_normal.jpeg;-10.800;Atlantic Time (Canada);en;851;192;376;1.399;11;20-3-2013, 14:01:24;Brexit;0;0,288;0,712;0,93;remorcefull language
847.080.124.294.025.000,00;1.490.794.614;29-3-2017, 13:36:54;OhaiyoUS;#Brexit oh im missing England's funeral;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";NOT AGAIN;;;736.141.476.791.489.000,00;the massive 🅱️ane;0;when I die. then you'll realize;;http://pbs.twimg.com/profile_images/844723335787417604/PfMdFb0L_normal.jpg;10.800;Kyiv;en;9.479;173;199;2.827;8;27-5-2016, 10:26:19;Brexit;0,54;0,46;0;-0,5719;remorcefull language
847.080.483.422.978.000,00;1.490.794.699;29-3-2017, 13:38:19;IsobelAura;Disaster #brexit https://t.co/wJSOuCnvcD;low;0;0;0;0;no;;;847.067.057.191.617.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Visions from Heaven;;;41.074.829;Saint Isobel Aura;0;Enlightened Being * Twitter World Leader * Mind Body Soul & Future Intuitive*Thought Leader *Entertainment Purposes Only *;https://youtu.be/hoWd8gZl_QI;http://pbs.twimg.com/profile_images/794941603534217216/MxCdyzTI_normal.jpg;-36.000;Hawaii;en;37.217;1.121;585;376;117;19-5-2009, 07:33:04;brexit;0,672;0,328;0;-0,6249;remorcefull language
847.080.816.148.656.000,00;1.490.794.779;29-3-2017, 13:39:39;lukaesenko;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Ljubljana, Slovenia;;;101.270.473;Luka Esenko;0;Dad, husband, mountain goat, photographer & developer of @snappguides;http://lukaesenko.com/;http://pbs.twimg.com/profile_images/843750970572111872/KI4Dk_4F_normal.jpg;7.200;Ljubljana;en;3.709;1.516;145;1.380;45;2-1-2010, 17:26:02;brexit;0;0,355;0,645;0,8442;remorcefull language
847.082.242.652.492.000,00;1.490.795.119;29-3-2017, 13:45:19;MattLovesDawn;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";EnglishPatriotBackingUSAIsrael;;;2.600.613.243,00;Matt💘Dawn;0;@DawnWilks29, better than any female on earth..  I want you in my life forever. Always have👅👅👅👅;http://Death2Muslims.com;http://pbs.twimg.com/profile_images/846698302284464129/NesyRBST_normal.jpg;;;en;6.963;141;140;1.201;0;11-6-2014, 09:18:05;brexit;0;0,355;0,645;0,8442;remorcefull language
847.083.356.286.267.000,00;1.490.795.384;29-3-2017, 13:49:44;Rhanya_Chaabane;NO, YOUR CRYING 😭😭🤧😭😭 #brexit #brexitday https://t.co/B9GB6YUyBe;low;0;0;0;0;en;;;847.063.936.323.256.000,00;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London, England;;;3.422.726.800,00;Rhanya Chaabane;0;A bit silly really.;;http://pbs.twimg.com/profile_images/647867589583093761/tbleb5ES_normal.jpg;;;en;548;62;464;203;4;14-8-2015, 18:42:05;"brexit; brexitday";0,575;0,425;0;-0,7761;remorcefull language
847.083.884.093.190.000,00;1.490.795.510;29-3-2017, 13:51:50;tbughi1;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;1.634.087.570;Travis Bughi;0;Just a simple guy who likes to write. The self-published author of the World of Myth series.;http://travisbughi.blogspot.com/;http://pbs.twimg.com/profile_images/590517742882529281/ct_ZkLsy_normal.jpg;;;en;1.544;55;70;93;8;30-7-2013, 23:40:54;brexit;0;0,355;0,645;0,8442;remorcefull language
847.083.884.093.190.000,00;1.490.795.510;29-3-2017, 13:51:50;tbughi1;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;1.634.087.570;Travis Bughi;0;Just a simple guy who likes to write. The self-published author of the World of Myth series.;http://travisbughi.blogspot.com/;http://pbs.twimg.com/profile_images/590517742882529281/ct_ZkLsy_normal.jpg;;;en;1.544;55;70;93;8;30-7-2013, 23:40:54;brexit;0;0,355;0,645;0,8442;remorcefull language
847.084.370.661.954.000,00;1.490.795.626;29-3-2017, 13:53:46;RobCrowther_72;Suicide by nostalgia #brexit #article50;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The North;;;301.410.008;Groucho72;0;Yorkshireman. Views expressed are my own. Re-tweets are not endorsements.;;http://pbs.twimg.com/profile_images/768140494052298752/O4GkFBKn_normal.jpg;3.600;London;en;4.254;293;812;159;5;19-5-2011, 12:32:24;"brexit; article50";0,529;0,471;0;-0,6705;remorcefull language
847.085.576.880.902.000,00;1.490.795.914;29-3-2017, 13:58:34;Dogcatchicken;Ha ha Hilarious! #Brexit https://t.co/lvEc05Jzmu;low;0;0;0;0;tl;;;;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";West Muddlelands UK;;;39.481.928;Tim;0;Activist, Singer Song Writer  - Supports non-violence, doesn't automatically follow back also tweets for @ClarionSingers and @GreenTrumpeter;;http://pbs.twimg.com/profile_images/257272321/pigini_pics_133_normal.jpg;3.600;London;en;43.345;1.454;1.291;2.504;109;12-5-2009, 11:46:47;Brexit;0;0,204;0,796;0,7777;remorcefull language
847.085.576.880.902.000,00;1.490.795.914;29-3-2017, 13:58:34;Dogcatchicken;Ha ha Hilarious! #Brexit https://t.co/lvEc05Jzmu;low;0;0;0;0;tl;;;;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";West Muddlelands UK;;;39.481.928;Tim;0;Activist, Singer Song Writer  - Supports non-violence, doesn't automatically follow back also tweets for @ClarionSingers and @GreenTrumpeter;;http://pbs.twimg.com/profile_images/257272321/pigini_pics_133_normal.jpg;3.600;London;en;43.345;1.454;1.291;2.504;109;12-5-2009, 11:46:47;Brexit;0;0,204;0,796;0,7777;remorcefull language
847.088.369.112.945.000,00;1.490.796.579;29-3-2017, 14:09:39;Stanczyk_;Double-expresso pain  #Brexit https://t.co/7H1CgdMXKk;low;0;0;0;0;en;;;846.992.383.682.269.000,00;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";iPhone: 38.897479,-77.036476;;;263.002.468;C. M. Eliasz-Solomon;0;① Jester ② Genealogist ③ Internet Muse ④ Polish ⑤ STEM ⑥ Oracle Expert(DBMS) ⑦ Catholic Theology ⑧ (Russian-)Polish Genealogy ⑨ UMich 🏈🏀 ⑩ Bibliophile 🇺🇸;http://mikeeliasz.wordpress.com/;http://pbs.twimg.com/profile_images/845959878795505664/y2cysN-t_normal.jpg;-14.400;Eastern Time (US & Canada);en;4.007;255;676;2.187;19;9-3-2011, 05:06:22;Brexit;0,524;0,476;0;-0,5106;remorcefull language
847.089.447.241.994.000,00;1.490.796.837;29-3-2017, 14:13:57;katejwallis;a sad, sad day #Article50 #eu #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;19.813.415;Kate Wallis;0;medical student. drama graduate. londoner. leftie. fighting for the nhs. #StrongerIn #KeepCorbyn;;http://pbs.twimg.com/profile_images/735758559342792704/PqvOOnZ__normal.jpg;3.600;London;en;3.673;374;189;853;17;31-1-2009, 12:19:38;"Article50; eu; brexit";0,608;0,392;0;-0,7351;remorcefull language
847.093.577.259.856.000,00;1.490.797.821;29-3-2017, 14:30:21;evchse;#Brexit no;low;;0;0;0;und;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Ohio, USA;;;2.778.594.187,00;Underdog Evan;0;If you don't binge-watch TheGabbieShow, Myah Alanna, and Shane Dawson on YouTube, then, like, who do you even binge-watch? SIHS '19 💚Myah Reacted to my Tweet💚;https://m.youtube.com/watch?v=HFCggdf3vKE;http://pbs.twimg.com/profile_images/825361045757767687/nu_Q3Brm_normal.jpg;;;en;3.003;111;634;3.730;2;29-8-2014, 14:23:28;Brexit;0,688;0,312;0;-0,296;remorcefull language
847.094.548.551.549.000,00;1.490.798.053;29-3-2017, 14:34:13;Song4Jazz;Fools leading more fools  #brexit https://t.co/HsknkKTggV;low;0;0;0;0;en;;;847.081.190.700.040.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Please RETWEET only.;;;807.531.732;Liberal America;0;A Socialist wrote the Pledge of Allegiance. The Founding Fathers were liberals. Fascism is a right-wing trait. Donald Trump is an idiot. The earth is round.;http://www.alecexposed.org/wiki/ALEC_Exposed;http://pbs.twimg.com/profile_images/822514593763237889/lMqnG0DE_normal.jpg;-25.200;Pacific Time (US & Canada);en;48.982;2.027;2.112;35;95;6-9-2012, 20:21:37;brexit;0,626;0,374;0;-0,7713;remorcefull language
847.100.863.143.391.000,00;1.490.799.558;29-3-2017, 14:59:18;okami_hime;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";United States;;;45.368.674;InDestiHell💙💚;0;supernatural, video games, other tv shows, random stuff. not actually from the u.s. :P;;http://pbs.twimg.com/profile_images/786910055765508096/Tpk7kRVM_normal.jpg;7.200;Berlin;en;8.770;116;183;1.785;11;7-6-2009, 16:31:00;brexit;0;0,355;0,645;0,8442;remorcefull language
847.100.863.143.391.000,00;1.490.799.558;29-3-2017, 14:59:18;okami_hime;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";United States;;;45.368.674;InDestiHell💙💚;0;supernatural, video games, other tv shows, random stuff. not actually from the u.s. :P;;http://pbs.twimg.com/profile_images/786910055765508096/Tpk7kRVM_normal.jpg;7.200;Berlin;en;8.770;116;183;1.785;11;7-6-2009, 16:31:00;brexit;0;0,355;0,645;0,8442;remorcefull language
847.101.447.661.535.000,00;1.490.799.698;29-3-2017, 15:01:38;HenryxEdge;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The Negaverse;;;710.983.398.160.859.000,00;Henry Gnosis;0;Cooler than most;;http://pbs.twimg.com/profile_images/738168703473192960/lHH9rtPo_normal.jpg;-25.200;Pacific Time (US & Canada);en;2.627;101;92;4.252;0;19-3-2016, 00:17:06;brexit;0;0,355;0,645;0,8442;remorcefull language
847.101.447.661.535.000,00;1.490.799.698;29-3-2017, 15:01:38;HenryxEdge;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The Negaverse;;;710.983.398.160.859.000,00;Henry Gnosis;0;Cooler than most;;http://pbs.twimg.com/profile_images/738168703473192960/lHH9rtPo_normal.jpg;-25.200;Pacific Time (US & Canada);en;2.627;101;92;4.252;0;19-3-2016, 00:17:06;brexit;0;0,355;0,645;0,8442;remorcefull language
847.105.119.351.181.000,00;1.490.800.573;29-3-2017, 15:16:13;jok4p;Catastrophic stupidity indeed. #article50 #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";London;;;1.696.410.698;Jo Ka;0;N Ξ W  R Ξ T R O;;http://pbs.twimg.com/profile_images/827574740785180672/2veDRHH1_normal.jpg;7.200;Amsterdam;en;35.116;390;476;4.694;101;24-8-2013, 12:50:00;"article50; brexit";0,67;0,33;0;-0,7269;remorcefull language
847.106.973.845.914.000,00;1.490.801.015;29-3-2017, 15:23:35;billyr09;Damn #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Philadelphia,Pennsylvania,USA;;;2.639.852.868,00;Bill Robinson 🌐💯;0;instagram:_no_chill_bill_, the globe that I received next to my name, just means that I'm me. #flyeaglesfly🦅#trusttheprocess Future @WWE universal champion;;http://pbs.twimg.com/profile_images/751294849010196480/voawlAwH_normal.jpg;;;en;17.826;1.378;4.999;64.157;11;13-7-2014, 21:23:58;Brexit;0,73;0,27;0;-0,4019;remorcefull language
847.109.880.376.889.000,00;1.490.801.708;29-3-2017, 15:35:08;ElsVitaliseYoga;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";London;;;173.865.154;Els;0;Yoga Teacher student (ex fin. risk manager LL.M, MSc) and proud twin mother, 'Practice and all shall come' Tweets in Dutch and English.;http://www.vitaliseyoga.com;http://pbs.twimg.com/profile_images/835085980696719360/XpSq-zHw_normal.jpg;;;en;4.050;144;430;1.929;7;2-8-2010, 15:13:55;brexit;0;0,355;0,645;0,8442;remorcefull language
847.109.880.376.889.000,00;1.490.801.708;29-3-2017, 15:35:08;ElsVitaliseYoga;RT @dadoobe: #brexit  Good luck old friend https://t.co/h4V5aO3Dev;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";London;;;173.865.154;Els;0;Yoga Teacher student (ex fin. risk manager LL.M, MSc) and proud twin mother, 'Practice and all shall come' Tweets in Dutch and English.;http://www.vitaliseyoga.com;http://pbs.twimg.com/profile_images/835085980696719360/XpSq-zHw_normal.jpg;;;en;4.050;144;430;1.929;7;2-8-2010, 15:13:55;brexit;0;0,355;0,645;0,8442;remorcefull language
847.114.272.316.559.000,00;1.490.802.755;29-3-2017, 15:52:35;vkatsardis;#Brexit #Article50 what a sad tragic day...;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Brussels;;;100.017.919;Vasileios Katsardis;0;Press Officer-EU Parliament-I express only personal views-Retweets are not endorsements-CV: https://be.linkedin.com/in/vasileios-katsardis-11ab396;http://www.youtube.com/user/bkatsard?feature=mhee;http://pbs.twimg.com/profile_images/3667726778/65cca64d0e58055cc7da212afaa6f441_normal.jpeg;3.600;London;en;13.854;1.147;1.874;5.093;65;28-12-2009, 18:42:53;"Brexit; Article50";0,604;0,396;0;-0,7269;remorcefull language
